Time_s,U_01_V,U_02_V,U_03_V,U_04_V,U_05_V,U_06_V,U_07_V,U_08_V,U_09_V,U_10_V,U_11_V,U_12_V,I_A
0 days 00:11:30,3.96062846107983,3.962957267412707,3.9609857002766256,3.962360744803487,3.961876843647257,3.961318388064837,3.9621798909404444,3.962013583562342,3.962158883013847,3.962338964206822,3.9618350514792247,3.961715778175108,0.0
0 days 00:11:30.100000,3.9621121125720418,3.9620375509502366,3.9626483189842006,3.9627380270876613,3.9632382031319344,3.96186498385192,3.96185316408265,3.962034737556732,3.9622559051771122,3.96179943493575,3.9624608396951784,3.961021982343425,0.0
0 days 00:11:30.200000,3.9605503498809833,3.960790236210003,3.9622165972805465,3.961973866802042,3.9594116847553478,3.962091951624473,3.960072287545755,3.9622330714223097,3.9615170579966485,3.962132873341104,3.9628657681841015,3.962432003537491,0.0
0 days 00:11:30.300000,3.961845030385921,3.962307352281105,3.963962185968873,3.961560417222347,3.9603992137993678,3.9619859856469812,3.9609300555925717,3.9612473521081943,3.9601371502170255,3.9623723483007693,3.963185343521519,3.9604660224241552,0.0
0 days 00:11:30.400000,3.9635609042203996,3.962631776355947,3.96260367731121,3.9634653209023734,3.9633026104102793,3.960637886082029,3.959496499260695,3.960164466259416,3.961508546531594,3.9632973553901576,3.9644089234624498,3.9609082789537884,0.0
0 days 00:11:30.500000,3.9604812268176133,3.961396650951571,3.9588946252536457,3.9620224801422372,3.9610970020896987,3.9608146161915845,3.960833190825595,3.96178923616886,3.9618258058789597,3.9608940598813938,3.9618970827976914,3.9639150546240636,0.0
0 days 00:11:30.600000,3.9611781156265864,3.963381642673679,3.9611785370537507,3.9627707295602623,3.9613986765410605,3.960587704545918,3.963143451560782,3.9619821719632786,3.960766054603594,3.962003427767451,3.962329532059909,3.9598954795927184,0.0
0 days 00:11:30.700000,3.95994937879919,3.960598975853807,3.9603397176532193,3.9636359577244193,3.9601136917081132,3.9620989094226573,3.9619073651815557,3.962966591576105,3.960215956988732,3.960180317590815,3.9609404273282167,3.962096770056111,0.0
0 days 00:11:30.800000,3.962939688985459,3.961862975747682,3.9629275106809563,3.9652387037978194,3.9640711976688454,3.9610019934626877,3.9623577646201165,3.962263098766814,3.961708969886774,3.96129161915281,3.962408279967267,3.962614630108068,0.0
0 days 00:11:30.900000,3.9624328405155618,3.95987135448333,3.9614726409427288,3.962019596484555,3.9639892697496677,3.9626751843451373,3.9609265952550214,3.9605808812421315,3.962089190377139,3.9620038457209237,3.960805500286116,3.9631860300569968,0.0
0 days 00:11:31,3.9598019849190083,3.9625581994911796,3.9616956848841345,3.962042976394646,3.961407070380921,3.960460854356517,3.9616314491605586,3.9634043987016003,3.96074986891567,3.9620006666346934,3.961965227516126,3.9626552118138596,0.0
0 days 00:11:31.100000,3.9607303988367257,3.961666607224679,3.9624784417539525,3.9607390209809483,3.9610805373040443,3.9610144037484263,3.9609165109488407,3.9616707697878555,3.9620439079491745,3.9626306456310223,3.960999622248752,3.960760277691141,0.0
0 days 00:11:31.200000,3.9617995121151335,3.9608083873191804,3.961057595059346,3.9620384089702223,3.9615931329459713,3.9618523787604762,3.9620749329026492,3.963130272731616,3.9633821510671163,3.9620639560891266,3.962148797404319,3.962500363004673,0.0
0 days 00:11:31.300000,3.962488991448211,3.960916686272089,3.9611710751303204,3.9611152253623287,3.962007698116824,3.9615540174382344,3.9602519314043922,3.9634207038092177,3.9619625809600083,3.9606632609140466,3.962604015395881,3.9635489156255366,0.0
0 days 00:11:31.400000,3.961020413726546,3.96152228497123,3.961382451594568,3.959689155299944,3.9590635120299558,3.959885272973661,3.9607281492904907,3.960811795050065,3.9614799649682566,3.9625856686578618,3.961397872927756,3.961586069966834,0.0
0 days 00:11:31.500000,3.9610976965152194,3.960498727903939,3.9623316620807407,3.9606603666017146,3.961746969775893,3.9603725820222584,3.962541248991125,3.9614603401850896,3.961485599925363,3.9601509510156596,3.960683294764754,3.961895781066584,0.0
0 days 00:11:31.600000,3.959432834393544,3.9597195000954493,3.959143711728932,3.961052247961285,3.961722132212746,3.963465231445349,3.9623108225164247,3.9600138601889885,3.9609354895713236,3.961089503283897,3.961106027934993,3.9620151421200394,0.0
0 days 00:11:31.700000,3.9622938960660017,3.9619397312510856,3.9628735437129734,3.961048024834235,3.962544063797185,3.9619642799195516,3.9610988044719213,3.961475827100468,3.960802198631994,3.9612998101886596,3.9601073796882877,3.959875866574337,0.0
0 days 00:11:31.800000,3.960985564629291,3.9616093933374428,3.961769147197152,3.962015446011165,3.9617718710098364,3.9610045856968354,3.9627065359230333,3.961645957451019,3.961818011120857,3.959427085858608,3.961829967515354,3.961700218810696,0.0
0 days 00:11:31.900000,3.960934553858982,3.959655752272542,3.962350030857075,3.958951968831772,3.960767594826244,3.9613329848946384,3.9606113349494816,3.962555933836692,3.9615911323205593,3.9628385274193016,3.961105463094443,3.960776610750606,0.0
0 days 00:11:32,3.9629174112104733,3.9632043483691577,3.960841408434903,3.960791013607862,3.9621907483299523,3.9608394962091817,3.9615311075117527,3.9599339914657303,3.961370762339387,3.9600408671540555,3.959972190713527,3.961501042749629,0.0
0 days 00:11:32.100000,3.9636536514520766,3.96326380124344,3.9594595414776097,3.961612105332987,3.9621689782186347,3.960866165584424,3.961675933804095,3.960837086693797,3.963027176440164,3.9604822196570098,3.9613469787231095,3.9614398227440173,0.0
0 days 00:11:32.200000,3.9619759282259643,3.9613392842658692,3.9629555781550168,3.9628925000376944,3.96046207774934,3.9618235580017704,3.9614984237447617,3.961932361262452,3.9616559580333344,3.9610571733215876,3.960906071795608,3.9601262402687576,0.0
0 days 00:11:32.300000,3.962483103098303,3.9616062486713033,3.9610020181788874,3.960102933686609,3.9627136507627254,3.961307210292507,3.9621442270908993,3.9625507956986947,3.9639824288708065,3.9609513410248627,3.9608437677004167,3.961410751143848,0.0
0 days 00:11:32.400000,3.961236968162442,3.960882014767738,3.961830911166409,3.9609708679370295,3.9614656334586407,3.961158265039378,3.9613235515682135,3.9631045992853555,3.9618389142208046,3.9614261564579394,3.9630239545767143,3.963216080765831,0.0
0 days 00:11:32.500000,3.962924452063421,3.9615412314029426,3.9609252084690025,3.9603213233533134,3.961906603748936,3.9611214171588958,3.963683568063048,3.961284950023922,3.9626458824970836,3.9629552407617417,3.961630794259046,3.961913250875424,0.0
0 days 00:11:32.600000,3.962477167295859,3.961822046525893,3.9618427558128775,3.962772678392513,3.962358582903745,3.961913264962238,3.9618782540105495,3.9605265532419307,3.961796452016116,3.962430742505257,3.9621168519804977,3.9621072527532757,0.0
0 days 00:11:32.700000,3.9615561793750858,3.9627553768092416,3.963311552967134,3.9606255597789595,3.9612943203591424,3.9613483253840407,3.961812831712107,3.962218090318927,3.9609130573553775,3.9622147359162976,3.961437095778065,3.9606779681539925,0.0
0 days 00:11:32.800000,3.9625267619196225,3.9615607019362775,3.9629645221266503,3.9612094193005056,3.9614333899534757,3.9618614029666746,3.9619901810341407,3.963753952521454,3.9612145537479444,3.9608480238139308,3.9631646233160547,3.9620939308227188,0.0
0 days 00:11:32.900000,3.9615818029767,3.963182114061282,3.9625356789981248,3.961643369094571,3.9599070475630636,3.963328922507625,3.962869944684258,3.961569752468215,3.9606604025084793,3.9639426944595706,3.963564508650181,3.960785550708701,0.0
0 days 00:11:33,3.9611381632069227,3.9611771670089904,3.960733939060979,3.960732372812281,3.961811266113618,3.9618282724878138,3.9603109049766947,3.961956435027107,3.96159792976268,3.9612451898623866,3.9611668711843944,3.9601969270324924,0.0
0 days 00:11:33.100000,3.960713667650053,3.962066080103784,3.9617318977157994,3.960978747857886,3.9628554116240324,3.9602338388738962,3.961159289143497,3.962281300019547,3.9617115951753616,3.9601101654255513,3.9630458568161453,3.9630348675860927,0.0
0 days 00:11:33.200000,3.961408597453356,3.9604817256664138,3.9613833467401953,3.9640700867803575,3.96038360157563,3.9629562335079056,3.961918276103084,3.9616241631597773,3.961644011413489,3.9623742064524867,3.961076643652811,3.9624509751997117,0.0
0 days 00:11:33.300000,3.9602876417864614,3.9611655332454037,3.9623101095520536,3.9612487702037353,3.9621861842480874,3.961282891857968,3.9619465351638854,3.9606031692760357,3.9614368824614616,3.962411675456192,3.961486368166381,3.9604531323602625,0.0
0 days 00:11:33.400000,3.959711066179249,3.960245123926813,3.9601914993646776,3.962340455117296,3.9629431225391003,3.961902515393835,3.9625242727879786,3.963323814935295,3.961813719846846,3.95898771806795,3.960181673756849,3.9617931895305185,0.0
0 days 00:11:33.500000,3.962571743533107,3.960474417980126,3.9627171902551552,3.9605552316505905,3.9630680671930447,3.9607683849178836,3.961180862036818,3.959881993010502,3.960489840782186,3.9611977097536224,3.9599411036964396,3.9614204686480323,0.0
0 days 00:11:33.600000,3.9639324537296052,3.9616479306037915,3.9602044184248273,3.9624065744429497,3.9620574423659263,3.961702253565246,3.961070575820615,3.9603748628060003,3.96099462246381,3.9625641387407855,3.9596986611810903,3.9609451307421732,0.0
0 days 00:11:33.700000,3.9620085831512477,3.962299636829431,3.9629541933812638,3.961437302825221,3.961830422197403,3.9630145698660426,3.9604629073631146,3.9613491036842006,3.960378437278848,3.9618684900043437,3.95963329470633,3.962581662892367,0.0
0 days 00:11:33.800000,3.9605255375394828,3.9615819978174676,3.962313262519884,3.9609681373011205,3.962322453017055,3.9619626461954214,3.962303411238363,3.9625705870396923,3.960408460518163,3.9615799532930636,3.962731673736289,3.9606685050252985,0.0
0 days 00:11:33.900000,3.9624137618864093,3.962974826790365,3.959739868115565,3.960307408125664,3.963811692162952,3.9628595334003003,3.9629438005325732,3.961068075478026,3.9611766123270664,3.9612130353758657,3.962182636252317,3.961405151274222,0.0
0 days 00:11:34,3.961911075305153,3.961287833143097,3.9613933011429454,3.9619539154261036,3.9604896651448174,3.96294816417933,3.961520572191114,3.9618525916034355,3.96254464539788,3.9615266919249277,3.961246963338278,3.962497206463104,0.0
0 days 00:11:34.100000,3.9634719464949457,3.9607128782094496,3.9624074485710885,3.9609223894123957,3.962105566428038,3.96395215655442,3.9609831783876106,3.9610648957376737,3.960536216312493,3.9614429539871465,3.961500712725606,3.9614490528150137,0.0
0 days 00:11:34.200000,3.9633488061871227,3.9606859984257574,3.9592426323621703,3.960993744203654,3.9612110415388964,3.961079607071963,3.9618856486291842,3.9606527373088602,3.9627883947424394,3.962348172002219,3.9614859270534017,3.9603923322004118,0.0
0 days 00:11:34.300000,3.9615008499760638,3.961889735577617,3.9616090145053926,3.961283636363733,3.9618284995339073,3.9623029758138593,3.9616624649635392,3.961870534749113,3.9602136830162604,3.9612074413295546,3.9611417975448218,3.9626609650616733,0.0
0 days 00:11:34.400000,3.9605877572044625,3.9624695833111554,3.961121536250237,3.9633766674458357,3.962173585216458,3.959424882944056,3.9616186265175326,3.961823917774187,3.9622152235548604,3.9611251447315636,3.9612591677263094,3.9604391888150348,0.0
0 days 00:11:34.500000,3.9623886812664395,3.961254264983378,3.961987626667079,3.9622083959931724,3.9598223408517956,3.960619229567862,3.9594087014759207,3.9606171517135578,3.9621681116843632,3.960992297032754,3.9588682701815725,3.9590292079878147,0.0
0 days 00:11:34.600000,3.9605094777730456,3.961842932347842,3.9619063816045754,3.9614202446511624,3.9624579552406454,3.959902429020021,3.959584358529151,3.960527243905934,3.960071546363276,3.9612508812344664,3.962436605579593,3.9607308997144424,0.0
0 days 00:11:34.700000,3.96296681812497,3.9610097519234544,3.9604699444123055,3.962997852273271,3.963212354507471,3.9637823554092897,3.9635874547272283,3.960055756053688,3.9613449585395286,3.9608141897072904,3.961824165995048,3.9617897519616916,0.0
0 days 00:11:34.800000,3.9613842286948846,3.961289129679522,3.9621338577068577,3.960970949277439,3.9618399965342888,3.9599591340103713,3.961558526749518,3.96108051781055,3.9625172575413607,3.961993867954112,3.9602366555461326,3.961867856896719,0.0
0 days 00:11:34.900000,3.9624723967834257,3.9609642093881345,3.9620899945158063,3.9622491120046934,3.96357138478735,3.9620497695703634,3.960546494049045,3.9614915113741835,3.960366866725258,3.9612957055546363,3.9612591321305275,3.961441647230286,0.0
0 days 00:11:35,3.9629935172715456,3.961265160416084,3.961313898007359,3.9618029280447193,3.9619582922013117,3.960409590804598,3.960333156013359,3.961202405009997,3.9626267426221964,3.9617037168950255,3.962835762584358,3.9614851980145627,0.0
0 days 00:11:35.100000,3.959209237813019,3.961693321908904,3.961422629599471,3.9601993399502136,3.9615727379068435,3.960060008935528,3.9616666791645523,3.9619706326252153,3.961584264774282,3.961444614095032,3.960839746781154,3.96286379850924,0.0
0 days 00:11:35.200000,3.9612195154939354,3.9615215043464023,3.9618278588390297,3.9612717954438224,3.9620952241632903,3.9612196036289085,3.961794684586879,3.9641169375831815,3.95969849737307,3.9614301834746697,3.9616069407923313,3.9611175474157876,0.0
0 days 00:11:35.300000,3.961484986379094,3.96279857616442,3.9611565150930463,3.9631524122469672,3.961843950445708,3.962343800645469,3.9610100202266976,3.9614378777912425,3.962043034947662,3.9598020338297606,3.962687566901131,3.9600708463105754,0.0
0 days 00:11:35.400000,3.9629960265886894,3.9604295239892684,3.9607774049733027,3.9597945287488634,3.9615056828063873,3.962667808561203,3.9619934774427756,3.9609147037196504,3.9614699387008017,3.9622513516917937,3.962064976763435,3.9609792311845156,0.0
0 days 00:11:35.500000,3.9620895660890803,3.9611145515962307,3.962212173376155,3.962113838949315,3.961572480973062,3.962221117105471,3.962429135515909,3.959972938630673,3.9606071884327836,3.9613248493884896,3.960056075931969,3.960540478654075,0.0
0 days 00:11:35.600000,3.9611108150719603,3.961301719954281,3.9604232525246332,3.9619324604146855,3.96165349191387,3.962245628850261,3.9626967385939653,3.960988528721543,3.962004088208169,3.9626145315770804,3.960641783350952,3.961189493333371,0.0
0 days 00:11:35.700000,3.962900645176673,3.9605144347268895,3.9618573143202966,3.962326233350514,3.9614988269981923,3.962558339831414,3.9589114612915086,3.9607931384192554,3.9598932385913463,3.961909539411351,3.960191124779513,3.9603358100460806,0.0
0 days 00:11:35.800000,3.961255976963866,3.962451428411555,3.960740451198919,3.963882320020679,3.962912176831787,3.959908723011488,3.9624423907399833,3.9615870563830704,3.962203209991777,3.9626161930874697,3.9608078459920506,3.9613708048506187,0.0
0 days 00:11:35.900000,3.9621530053671994,3.96265341034228,3.962084017814053,3.9605103694172845,3.9610648232009793,3.962771756449163,3.962152175076157,3.9611864159509595,3.963458376043311,3.9614885027141087,3.9612569174395906,3.9624036729171044,0.0
0 days 00:11:36,3.963055795481529,3.9635024188520567,3.9611093128013515,3.9624181267667464,3.960770053731372,3.9623826377054514,3.9600263101642623,3.960527765110981,3.9624133470491545,3.962032316336861,3.961153397432551,3.961412872747452,0.0
0 days 00:11:36.100000,3.960840881784933,3.960867419773502,3.960796961936723,3.9629380038479085,3.961076203422223,3.964208993877608,3.961875494214697,3.9619207935061076,3.96253969633605,3.9628768708254265,3.9617063460578334,3.961863078615072,0.0
0 days 00:11:36.200000,3.9616051117870175,3.9613171600798904,3.96063933913191,3.9632640100441394,3.961628325577998,3.9622978251808383,3.9627225380648414,3.9614963227010724,3.9586694302466525,3.962341838508387,3.961750853086977,3.9608756147270596,0.0
0 days 00:11:36.300000,3.961592511296962,3.961180747932259,3.962714371550021,3.962129299518296,3.962137662758427,3.9613484639472305,3.9592127453950234,3.9619900969126554,3.9634061305863404,3.961154780846633,3.9601908502471,3.959934728506254,0.0
0 days 00:11:36.400000,3.9627805032618233,3.9639536311240255,3.961639266823551,3.9617340939385435,3.962367801493111,3.9609616908646936,3.9623867761086102,3.960262373814292,3.9617187398273224,3.963907768734869,3.963308304028652,3.9609303133401617,0.0
0 days 00:11:36.500000,3.962256774957227,3.9608536931007365,3.960838190036075,3.960871959197339,3.9623102585220367,3.962754285978337,3.9597760614202024,3.960478922529778,3.959060817626244,3.9616401354846817,3.9614521440392254,3.960485534701876,0.0
